Film_title,Release_year,Director,Cast,Personal_rating,Average_rating,Letterboxd URL
Coming to America,1988,John Landis,"['Eddie Murphy', 'Arsenio Hall', 'James Earl Jones', 'John Amos', 'Shari Headley', 'Frankie Faison', 'Louie Anderson', 'Eriq La Salle', 'Allison Dean', 'Madge Sinclair', 'Paul Bates', 'Samuel L. Jackson', 'Ralph Bellamy', 'Don Ameche', 'Vanessa Bell Calloway', 'Calvin Lockhart', 'Garcelle Beauvais', 'Cuba Gooding Jr.', 'Birdie M. Hale', 'Vondie Curtis-Hall', 'Clyde Jones', 'Jim Abrahams', 'Feather', 'Stephanie Simon', 'Victoria Dillard', 'Felicia Taylor', 'Midori', 'Sheila Johnson', 'Jake Steinfeld', 'Show All…', 'Clint Smith', 'Uncle Ray Murphy', 'Ruben Santiago-Hudson', 'Paulette Banoza', 'Patricia Matthews', 'Mary Bond Davis', 'Carla Earle', 'Karen Owens', 'Sharon Owens', 'Lisa Gumora', 'June Boykins', 'Janette Colon', 'Vanessa Colon', 'Monique Mannen', 'Mindora Mimms', 'Cynthia Finkley', 'David Sosna', 'Arthur Adams', 'Loni Kaye Harkless', 'Montrose Hagins', 'Tonja Rivers', 'Elaine Kagan', 'Michael Tadross', 'Steve White', 'Helen Hanft', 'Leah Aldridge', 'Aurorah Allain', 'Paula Brown', 'Dwayne Chattman', 'Stephanie Clark', 'Robin L. Dimension', 'Shaun Earl', 'Eric L. Ellis', 'Sharon Ferrol-Young', 'Eric D. Henderson', 'Gigi Hunter', 'Debra Johnson', 'Tanya Lynne Lee', 'Jimmy Locust', 'Donna M. Perkins', 'Dionne Rockhold', 'Gina Consuela Rose', 'Randolph Scott', 'Robbin Tasha-Ford', 'Jerald Vincent', 'Eyan Williams', 'Roy Milton Davis', 'Dorian DeMichele', 'Alison Gordy', 'Mary Young', 'Tobe Hooper']",nan,3.52,https://letterboxd.com//film/coming-to-america/
My Neighbor Totoro,1988,Hayao Miyazaki,"['Noriko Hidaka', 'Hitoshi Takagi', 'Chika Sakamoto', 'Shigesato Itoi', 'Sumi Shimamoto', 'Tanie Kitabayashi', 'Masashi Hirose', 'Yûko Maruyama', 'Shigeru Chiba', 'Toshiyuki Amagasa']",4,4.19,https://letterboxd.com//film/my-neighbor-totoro/
Grave of the Fireflies,1988,Isao Takahata,"['Tsutomu Tatsumi', 'Ayano Shiraishi', 'Yoshiko Shinohara', 'Akemi Yamaguchi']",4,4.34,https://letterboxd.com//film/grave-of-the-fireflies/
Flodder,1986,Dick Maas,"['Nelly Frijda', 'Huub Stapel', ""René van 't Hof"", 'Tatjana Simić', 'Horace Cohen', 'Nani Lehnhausen', 'Jan-Willem Hees', 'Boris', 'Wodan', 'Lou Landré', 'Apollonia van Ravenstein', 'Herbert Flack', 'Lettie Oosthoek', 'Bert André', 'Gerrie van der Klei']",nan,3.02,https://letterboxd.com//film/flodder/
Luxo Jr.,1986,John Lasseter,nan,3,3.47,https://letterboxd.com//film/luxo-jr/
The Good Hope,1986,Guido Pieters,"['Kitty Courbois', 'Danny de Munk', 'Renée Soutendijk', 'Huub Stapel', 'Rijk de Gooyer', 'Willeke van Ammelrooy', 'Tamar van den Dop', 'Lex Goudsmit', 'Albert Mol', 'Ramses Shaffy', 'Dorijn Curvers', 'Leen Jongewaard', 'Luc Lutz', 'Herman Kortekaas', 'Lettie Oosthoek', 'Hans Holtkamp', 'Jaap Stobbe', 'Hans Beijer']",nan,3.21,https://letterboxd.com//film/the-good-hope/
Come and See,1985,Elem Klimov,"['Aleksei Kravchenko', 'Olga Mironova', 'Liubomiras Laucevicius', 'Vladas Bagdonas', 'Viktors Lorencs', 'Jüri Lumiste', 'Tatyana Shestakova', 'Kazimir Rabetsky', 'Yevgeni Tilicheyev', 'Aleksandr Berda', 'Vasiliy Domrachyov', 'Evgeniy Kryzhanovskiy', 'Anatoly Slivnikov', 'Pyotr Merkuryev', 'Gennady Matytskiy', 'Valentin Mishatkin', 'Igor Gnevashev', 'Viktor Manaev', 'Georgiy Strokov', 'Oleg Shapko', 'Aleksandra Rovenskikh', 'Svetlana Zelenkovskaya']",5,4.58,https://letterboxd.com//film/come-and-see/
The Goonies,1985,Richard Donner,"['Sean Astin', 'Josh Brolin', 'Jeff Cohen', 'Corey Feldman', 'Kerri Green', 'Martha Plimpton', 'Jonathan Ke Quan', 'John Matuszak', 'Robert Davi', 'Joe Pantoliano', 'Anne Ramsey', 'Lupe Ontiveros', 'Mary Ellen Trainor', 'Keith Walker', 'Curtis Hanson', 'Steve Antin', 'Paul Tuerpe', 'George Robotham', 'Charles McDaniel', 'Elaine Cohen McMahon', 'Michael Paul Chan', 'George Nicholas McLean', 'Bill Bradley', 'Jeb Stuart Adams', 'Eric Briant Wells', 'Gene Ross', 'Max Segar', 'Newt Arnold', ""Jack O'Leary"", 'Show All…', 'Patrick Cameron', 'Orwin C. Harvey', 'Ted Grossman', 'Richard Donner', 'Eydie Faye', 'Rick Kuhn', 'Cyndi Lauper', 'Jennie Lew Tugend', 'Lisa Quan']",3.5,3.75,https://letterboxd.com//film/the-goonies/
Cat's Eye,1985,Lewis Teague,"['Drew Barrymore', 'James Woods', 'Alan King', 'Kenneth McMillan', 'Robert Hays', 'Candy Clark', 'James Naughton', 'Tony Munafo', 'James Rebhorn', ""Mary D'Arcy"", 'Jack Dillon', 'Susan Hawes', 'Shelly Burch', 'Sal Richards', 'Jesse Doran', 'Patricia Kalember', 'Mike Starr', 'Charles S. Dutton', 'Laura Warner', 'Frank Welker']",nan,3.1,https://letterboxd.com//film/cats-eye/
Gremlins,1984,Joe Dante,"['Zach Galligan', 'Phoebe Cates', 'Hoyt Axton', 'Frances Lee McCain', 'Corey Feldman', 'Keye Luke', 'John Louie', 'Dick Miller', 'Jackie Joseph', 'Polly Holliday', 'Judge Reinhold', 'Edward Andrews', 'Belinda Balaski', 'Scott Brady', 'Don Steele', 'Susan Burgess', 'Harry Carey, Jr.', 'Donald Elson', 'Howie Mandel', 'Jonathan Banks', 'Bob Bergen', 'Frank Welker', 'Glynn Turman', 'Chuck Jones', 'Michael Winslow']",nan,3.65,https://letterboxd.com//film/gremlins/
The NeverEnding Story,1984,Wolfgang Petersen,"['Barret Oliver', 'Tami Stronach', 'Gerald McRaney', 'Chris Eastman', 'Darryl Cooksey', 'Nicholas Gilbert', 'Thomas Hill', 'Deep Roy', 'Tilo Prückner', 'Moses Gunn', 'Noah Hathaway', 'Sydney Bromley', 'Patricia Hayes', 'Beth Anderson', 'Donald Arthur', 'Bernd Eichinger', 'Dee Harris', 'Frank Lenart', 'Alan Oppenheimer', 'Wolfgang Petersen', 'Heinz Reincke', 'Silvia Seidel', 'Brian Wheeler']",nan,3.47,https://letterboxd.com//film/the-neverending-story/
Return of the Jedi,1983,Richard Marquand,"['Mark Hamill', 'Harrison Ford', 'Carrie Fisher', 'Billy Dee Williams', 'Anthony Daniels', 'Peter Mayhew', 'Sebastian Shaw', 'Ian McDiarmid', 'Frank Oz', 'James Earl Jones', 'David Prowse', 'Alec Guinness', 'Kenny Baker', 'Michael Pennington', 'Kenneth Colley', 'Michael Carter', 'Denis Lawson', 'Tim Rose', 'Dermot Crowley', 'Caroline Blakiston', 'Warwick Davis', 'Jeremy Bulloch', 'Femi Taylor', 'Annie Arbogast', 'Claire Davenport', 'Jack Purvis', 'Mike Edmonds', 'Jane Busby', 'Malcolm Dixon', 'Show All…', 'Mike Cottrell', 'Nicki Reade', 'Adam Bareham', 'Jonathan Oliver', 'Pip Miller', 'Tom Mannion', 'Margo Apostolos', 'Ray Armstrong', 'Eileen Baker', 'Michael Henbury Ballan', 'Bobby Bell', 'Patty Bell', 'Alan Bennett', 'Sarah Bennett', 'Pamela Betts', 'Danny Blackner', 'Linda Bowley', 'Peter Burroughs', 'Debbie Lee Carrington', 'Maureen Charlton', 'Willie Coppen', 'Sadie Corre', 'Tony Cox', 'John Cumming', ""Jean D'Agostino"", 'Luis De Jesus', 'Debbie Dixon', 'Margarita Fernández', 'Phil Fondacaro', 'Sal Fondacaro', 'Tony Friel', 'Daniel Frishman', 'John Ghavan', 'Michael Gilden', 'Paul Grant', 'Lydia Green', 'Lars Green', 'Pam Grizz', 'Andrew Herd', 'J.J. Jackson', 'Richard Jones', 'Trevor Jones', 'Glynn Jones', 'Karen Lay', 'John Lummiss', 'Nancy MacLean', 'Peter Mandell', 'Carole Morris', 'Stacie Nichols', 'Chris Nunn', ""Barbara O'Laughlin"", 'Brian Orenstein', 'Harrell Parker Jr.', 'John Pedrick', 'April Perkins', 'Ronnie Phillips', 'Katie Purvis', 'Carol Read', 'Nicholas Read', 'Diana Reynolds', 'Danielle Rodgers', 'Chris Romano', 'Dean Shackelford', 'Kiran Shah', 'Felix Silla', 'Linda Spriggs', 'Gerald Staddon', 'Josephine Staddon', 'Kevin Thompson', 'Kendra Wall', 'Brian Wheeler', 'Butch Wilhelm', 'Mark Dodson', 'Simon J. Williamson', 'Richard Bonehill', 'David Gonzales', 'Peter Roy', 'Erik Bauersfeld', 'Mike Quinn', 'Bill Kipsang Rotich', 'Deep Roy', 'Alisa Berk', 'Hugh Spight', 'Swee Lim', 'Richard Robinson', 'Gerald Home', 'Phil Herbert', 'Tim Dry', 'Sean Crawford', 'Phil Tippett', 'Michael McCormick', 'Toby Philpott', 'David Alan Barclay', 'Larry Ward', 'Jasper Jacob', 'Peter Allen', 'John Altman', 'Glyn Baker', 'Dickey Beer', 'Ailsa Berk', 'Don Bies', 'Paul Brooke', 'Ben Burtt', 'Maurice Bush', 'Trevor Butterfield', 'Vivienne Chandler', 'Tony Clarkin', 'Kenneth Coombs', 'Andy Cunningham', 'Peter Diamond', 'Richard Driscoll', 'Douglas Farrell', 'Alan Flyng', 'Ernie Fosselius', 'Stuart Fox', 'Isaac Grand', 'Gordon Hann', 'Alan Harris', 'Walter Henry', 'Philip Herbert', 'Larry Holt', 'William Hoyland', 'Colin Hunt', 'Monty Jordan', 'Michael Josephs', 'Eiji Kusuhara', 'Anthony Lang', 'Arnold Lee', 'Julius LeFlore', 'John Maloney', 'Paul Markham', 'Richard Marquand', 'Hilton McRae', 'Billy J. Mitchell', 'Amanda Noar', 'Terry Sach', 'Errol Shaker', 'Paul Springer', 'Guy Standeven', 'David Stone', 'Jules Walters', 'Robert Watts', 'Pat Welsh', 'Paul Weston', 'Corey Dee Williams', 'Michael Stevens']",nan,3.99,https://letterboxd.com//film/return-of-the-jedi/
Blade Runner,1982,Ridley Scott,"['Harrison Ford', 'Rutger Hauer', 'Sean Young', 'Edward James Olmos', 'M. Emmet Walsh', 'Daryl Hannah', 'William Sanderson', 'Brion James', 'Joe Turkel', 'Joanna Cassidy', 'James Hong', 'Kevin Thompson', 'Hy Pyke', 'Kimiko Hiroshige', 'Ben Astar', 'Dawna Lee Heising', 'Alexis Rhee', 'Bob Okazaki', 'Morgan Paull', 'John Edward Allen', 'Carolyn DeMirjian', 'Judith Burnett', 'Leo Gorcey Jr.', 'Sharon Hesky', 'Kelly Hine', 'Tom Hutchinson', 'Charles Knapp', 'Rose Mascari', 'Jirô Okazaki', 'Show All…', 'Steve Pope', 'Robert Reiter']",4,4.11,https://letterboxd.com//film/blade-runner/
The Thing,1982,John Carpenter,"['Kurt Russell', 'Wilford Brimley', 'T. K. Carter', 'David Clennon', 'Keith David', 'Richard Dysart', 'Charles Hallahan', 'Peter Maloney', 'Richard Masur', 'Donald Moffat', 'Joel Polis', 'Thomas G. Waites', 'Norbert Weisser', 'Larry J. Franco', 'Nate Irwin', 'William Zeman', 'Adrienne Barbeau', 'John Carpenter', 'Jed']",4.5,4.3,https://letterboxd.com//film/the-thing/
E.T. the Extra-Terrestrial,1982,Steven Spielberg,"['Henry Thomas', 'Drew Barrymore', 'Robert MacNaughton', 'Peter Coyote', 'Dee Wallace', 'Erika Eleniak', 'K. C. Martel', 'C. Thomas Howell', 'Sean Frye', ""David M. O'Dell"", 'Richard Swingler', 'Frank Toth', 'Robert Barton', 'Michael Darrell', 'David Berkson', 'David Carlberg', 'Milt Kogan', 'Alexander Lampone', 'Rhoda Makoff', 'Robert Murphy', 'Richard Pesavento', 'Tom Sherry', 'Susan Cameron', 'Will Fowler Jr.', 'Barbara Hartnett', 'Diane Lampone', 'Mary Stein', 'Mitch Suskin', 'Ted Grossman', 'Show All…', 'James Kahn', 'Anne Lockhart', 'Melissa Mathison', 'Chuck Riley', 'Pat Welsh', 'Debra Winger']",3.5,3.87,https://letterboxd.com//film/et-the-extra-terrestrial/
Mad Max 2,1981,George Miller,"['Mel Gibson', 'Bruce Spence', 'Michael Preston', 'Max Phipps', 'Vernon Wells', 'Kjell Nilsson', 'Emil Minty', 'Virginia Hey', 'William Zappa', 'Arkie Whiteley', 'Steve J. Spears', 'Syd Heylen', 'Moira Claux', 'David Downer', 'Kristoffer Greaves', 'Max Fairchild', 'Tyler Coppin', 'David Slingsby', 'Stewart Finlay-McLennan']",nan,3.87,https://letterboxd.com//film/mad-max-2/
The Shining,1980,Stanley Kubrick,"['Jack Nicholson', 'Shelley Duvall', 'Scatman Crothers', 'Danny Lloyd', 'Barry Nelson', 'Joe Turkel', 'Anne Jackson', 'Barry Dennen', 'Tony Burton', 'Philip Stone', 'Lia Beldam', 'Billie Gibson', 'David Baxt', 'Manning Redwood', 'Lisa Burns', 'Louise Burns', 'Robin Pappas', 'Alison Coleridge', 'Burnell Tucker', 'Jana Shelden', 'Kate Phelps', 'Norman Gay', 'Paul Desbois', 'Vivian Kubrick', 'Derek Lyons', 'Alan Harris', 'Peter McNamara', 'Guy Standeven', 'Reg Thomason']",4,4.31,https://letterboxd.com//film/the-shining/
The Empire Strikes Back,1980,Irvin Kershner,"['Mark Hamill', 'Harrison Ford', 'Carrie Fisher', 'Billy Dee Williams', 'Anthony Daniels', 'David Prowse', 'Peter Mayhew', 'Kenny Baker', 'Frank Oz', 'Alec Guinness', 'Jeremy Bulloch', 'Jason Wingreen', 'John Hollis', 'Jack Purvis', 'Des Webb', 'Kathryn Mullen', 'Marjorie Eaton', 'Clive Revill', 'Kenneth Colley', 'Julian Glover', 'Michael Sheard', 'Michael Culver', 'John Dicks', 'Milton Johns', 'Mark Jones', 'Oliver Maguire', 'Robin Scobey', 'Bruce Boa', 'Christopher Malcolm', 'Show All…', 'Denis Lawson', 'Richard Oldfield', 'John Morton', 'Ian Liston', 'John Ratzenberger', 'Jack McKenzie', 'Jerry Harte', 'Norman Chancer', 'Norwich Duff', 'Ray Hassett', 'Brigitte Kahn', 'Burnell Tucker', 'Bob Anderson', 'Lightning Bear', 'Richard Bonehill', 'John Cannon', 'Mark Capri', 'Martin Dew', 'Peter Diamond', 'Stuart Fell', 'Doug Robinson', 'Tony Smart', 'Alan Harris', 'James Earl Jones', 'Mac McDonald', 'Ralph McQuarrie', 'Ralph Morse', 'Terry Richards', 'Treat Williams', 'Shaun Curry', 'Alan Austen', 'Jim Dowdall', 'Tom Egeland', 'Alan Flyng', 'Trevor Butterfield', 'Mercedes Burleigh', 'Jane Busby', 'Maurice Bush', 'Tony Clarkin', 'Mike Edmonds', 'Walter Henry', 'Paul Jerricho', 'Joe Johnston', 'Steven Meek', 'Peter Roy']",nan,4.41,https://letterboxd.com//film/the-empire-strikes-back/
Cannibal Holocaust,1980,Ruggero Deodato,"['Robert Kerman', 'Perry Pirkanen', 'Luca Barbareschi', 'Salvatore Basile', 'Francesca Ciardi', 'Carl Gabriel Yorke', 'Paolo Paoloni', 'Lionello Pio Di Savoia', 'Claudia Rocchi', 'Ruggero Deodato', 'Edward Mannix', 'Luciano De Ambrosis', 'Lucia Costantini', 'Enrico Papa', 'David Sage']",2.5,2.93,https://letterboxd.com//film/cannibal-holocaust/
Life of Brian,1979,Terry Jones,"['Graham Chapman', 'John Cleese', 'Terry Gilliam', 'Eric Idle', 'Terry Jones', 'Michael Palin', 'Terence Bayler', 'Carol Cleveland', 'Kenneth Colley', 'Neil Innes', 'Charles McKeown', 'John Young', 'Gwen Taylor', 'Sue Jones-Davies', 'Peter Brett', 'John Case', 'Chris Langham', 'Andrew MacLachlan', 'Bernard McKenna', 'Spike Milligan', 'George Harrison', 'Charles Knode']",4,3.94,https://letterboxd.com//film/life-of-brian/
Alien,1979,Ridley Scott,"['Sigourney Weaver', 'Tom Skerritt', 'Veronica Cartwright', 'Harry Dean Stanton', 'John Hurt', 'Ian Holm', 'Yaphet Kotto', 'Bolaji Badejo', 'Roy Scammell', 'Helen Horton']",3.5,4.3,https://letterboxd.com//film/alien/
Stalker,1979,Andrei Tarkovsky,"['Aleksandr Kaydanovskiy', 'Anatoliy Solonitsyn', 'Nikolay Grinko', 'Alisa Freyndlikh', 'Natasha Abramova', 'Faime Jurno', 'Evgeniy Kostin', 'Raymo Rendi']",4.5,4.4,https://letterboxd.com//film/stalker/
Pinkeltje,1978,Harrie Geelen,"['Aart Staartjes', 'Wieteke van Dort', 'Bob de Lange']",nan,nan,https://letterboxd.com//film/pinkeltje/
Killer of Sheep,1978,Charles Burnett,"['Henry G. Sanders', 'Kaycee Moore', 'Charles Bracy', 'Angela Burnett', 'Eugene Cherry', 'Jack Drummond']",3.5,3.98,https://letterboxd.com//film/killer-of-sheep/
Smokey and the Bandit,1977,Hal Needham,"['Burt Reynolds', 'Sally Field', 'Jerry Reed', 'Jackie Gleason', 'Mike Henry', 'Paul Williams', 'Pat McCormick', 'Linda McClure', 'Susan McIver', 'Laura Lizer Sommers', 'Michael Mann', 'Lamar Jackson', 'Ronnie Gay', 'Quinnon Sheffield', 'Ingeborg Kjeldsen', 'Ben Jones', 'John Schneider']",3,3.48,https://letterboxd.com//film/smokey-and-the-bandit/
Star Wars,1977,George Lucas,"['Mark Hamill', 'Harrison Ford', 'Carrie Fisher', 'Peter Cushing', 'Alec Guinness', 'Anthony Daniels', 'Kenny Baker', 'Peter Mayhew', 'David Prowse', 'James Earl Jones', 'Phil Brown', 'Shelagh Fraser', 'Jack Purvis', 'Alex McCrindle', 'Eddie Byrne', 'Drewe Henley', 'Denis Lawson', 'Garrick Hagon', 'Jack Klaff', 'William Hootkins', 'Angus MacInnes', 'Jeremy Sinden', 'Graham Ashley', 'Don Henderson', 'Richard LeParmentier', 'Leslie Schofield', 'Michael Leader', 'David Ankrum', 'Scott Beach', 'Show All…', 'Lightning Bear', 'Jon Berg', 'Doug Beswick', 'Paul Blake', 'Janice Burchette', 'Ted Burnett', 'John Chapman', 'Gilda Cohen', 'Tim Condren', 'Barry Copping', 'Alfie Curtis', 'Robert Davies', 'Maria De Aragon', 'Robert A. Denham', 'Frazer Diamond', 'Peter Diamond', 'Warwick Diamond', 'Sadie Eden', 'Kim Falkinburg', 'Harry Fielder', 'Ted Gagliano', 'Salo Gardner', 'Steve Gawley', 'Barry Gnome', 'Rusty Goffe', 'Isaac Grand', 'Reg Harding', 'Alan Harris', 'Frank Henson', 'Christine Hewett', 'Arthur Howell', 'Tommy Ilsley', 'Joe Johnston', 'Annette Jones', 'Linda Jones', 'Joe Kaye', 'Colin Michael Kitchens', 'Melissa Kurtz', 'Tiffany Hillkurtz', 'Al Lampert', 'Anthony Lang', 'Laine Liska', 'Derek Lyons', 'Mahjoub', 'Alf Mangan', 'Grant McCune', 'Geoffrey Moon', 'Mandy Morton', 'Lorne Peterson', 'Marcus Powell', 'Shane Rimmer', 'Pam Rose', 'George Roubicek', 'Erica Simmons', 'Angela Staines', 'George Stock', 'Roy Straite', 'Peter Sturgeon', 'Peter Sumner', 'John Sylla', 'Tom Sylla', 'Malcolm Tierney', 'Phil Tippett', 'Burnell Tucker', 'Morgan Upton', 'Jerry Walter', 'Hal Wamsley', 'Larry Ward', 'Diana Sadley Way', 'Bill Weston', 'Fred Wood', 'Colin Higgins', 'Ron Tarr', 'Anthony Forrest', 'Frances Alfred Basil Tomlin', 'Ronny Cush']",nan,4.23,https://letterboxd.com//film/star-wars/
Rocky,1976,John G. Avildsen,"['Sylvester Stallone', 'Talia Shire', 'Burt Young', 'Carl Weathers', 'Burgess Meredith', 'Thayer David', 'Joe Spinell', 'Jimmy Gambina', 'Bill Baldwin', 'Al Silvani', 'George Memmoli', 'Jodi Letizia', 'Diana Lewis', ""George O'Hanlon"", 'Larry Carroll', 'Stan Shaw', 'Don Sherman', 'Billy Sands', 'Pedro Lovell', 'DeForest Covan', 'Simmy Bow', 'Tony Burton', 'Hank Rolike', ""Shirley O'Hara"", 'Kathleen Parker', 'Frank Stallone', 'Lloyd Kaufman', 'Jane Marla Robbins', 'Jack Hollander', 'Show All…', 'Joe Sorbello', 'Christopher Avildsen', 'Frankie Van', 'Lou Fillipo', 'Paris Eagle', 'Frank Stallone', 'Robert L. Tangrea', 'Peter Glassberg', 'William E. Ring', 'Joseph C. Giambelluc', 'Joe Frazier', 'Butkus Stallone', 'Michael Dorn', 'Arnold Johnson', 'Stu Nahan', 'Frank Pesce', 'Lavelle Roby', 'Arthur Tovey', 'John Pleshette']",4,4.0,https://letterboxd.com//film/rocky/
"Salò, or the 120 Days of Sodom",1975,Pier Paolo Pasolini,"['Paolo Bonacelli', 'Giorgio Cataldi', 'Umberto P. Quintavalle', 'Aldo Valletti', 'Caterina Boratto', 'Elsa De Giorgi', 'Hélène Surgère', 'Sonia Saviange', 'Sergio Fascetti', 'Bruno Musso', 'Antonio Orlando', 'Claudio Cicchetti', 'Franco Merli', 'Umberto Chessari', 'Lamberto Book', 'Gaspare Di Jenno', 'Giuliana Melis', 'Faridah Malik', 'Graziella Aniceto', 'Renata Moar', 'Dorit Henke', 'Antiniska Nemour', 'Benedetta Gaetani', 'Olga Andreis', 'Tatiana Mogilansky', 'Susanna Radaelli', 'Giuliana Orlandi', 'Liana Acquaviva', 'Rinaldo Missaglia', 'Show All…', 'Giuseppe Patruno', 'Guido Galletti', 'Efisio Etzi', 'Claudio Troccoli', 'Fabrizio Menichini', 'Maurizio Valaguzza', 'Ezio Manni', 'Paola Pieracci', 'Carla Terlizzi', 'Anna Maria Dossena', 'Anna Recchimuzzi', 'Ines Pellegrini', 'Alessandro Gennari', 'Marco Lucantoni']",2.5,3.29,https://letterboxd.com//film/salo-or-the-120-days-of-sodom/
One Flew Over the Cuckoo's Nest,1975,Miloš Forman,"['Jack Nicholson', 'Louise Fletcher', 'Danny DeVito', 'William Redfield', 'Scatman Crothers', 'Brad Dourif', 'Christopher Lloyd', 'Will Sampson', 'Dean R. Brooks', 'Michael Berryman', 'Sydney Lassick', 'William Duell', 'Vincent Schiavelli', 'Peter Brocco', 'Alonzo Brown', 'Mwako Cumbuka', 'Josip Elic', 'Ken Kenny', 'Nathan George', 'Ted Markland', 'Louisa Moritz', 'Mews Small', 'Delos V. Smith Jr.', 'Lan Fendors', 'Mimi Sarkisian', 'Mel Lambert', 'Kay Lee', 'Dwight Marfield', 'Tin Welch', 'Show All…', 'Aurore Clément', 'Anjelica Huston', 'Audrey Landers', 'Saul Zaentz', 'Philip Roth']",4.5,4.29,https://letterboxd.com//film/one-flew-over-the-cuckoos-nest/
Monty Python and the Holy Grail,1975,"Terry Gilliam, Terry Jones","['Graham Chapman', 'John Cleese', 'Eric Idle', 'Terry Gilliam', 'Terry Jones', 'Michael Palin', 'Connie Booth', 'Carol Cleveland', 'Neil Innes', 'Bee Duffell', 'John Young', 'Rita Davies', 'Avril Stewart', 'Sally Kinghorn', 'Mark Zycon', 'Elspeth Cameron', 'Mitsuko Forstater', 'Sandy Johnson', 'Sandy Rose', 'Romilly Squire', 'Joni Flynn', 'Alison Walker', 'Loraine Ward', 'Anna Lanski', 'Sally Coombe', 'Vivienne MacDonald', 'Yvonne Dick', 'Daphne Darling', 'Fiona Gordon', 'Show All…', 'Judy Lamb', 'Tracy Sneddon', 'Joyce Pollner', 'Mary Allen', 'Gloria Graham', 'Sylvia Taylor', 'Iain Banks', 'Julian Doyle', 'Margarita Doyle', 'Charles Knode', 'Zack Matalon', 'Scott Mike', 'William Palin', 'Tom Raeburn', 'Brian Ross', 'Roy Forge Smith', 'John Thornton', 'Maggie Weston']",4,4.09,https://letterboxd.com//film/monty-python-and-the-holy-grail/
The Texas Chain Saw Massacre,1974,Tobe Hooper,"['Marilyn Burns', 'Allen Danziger', 'Paul A. Partain', 'William Vail', 'Teri McMinn', 'Edwin Neal', 'Jim Siedow', 'Gunnar Hansen', 'John Dugan', 'Robert Courtin', 'William Creamer', 'John Henry Faulk', 'Jerry Green', 'Ed Guinn', 'Joe Bill Hogan', 'Perry Lorenz', 'John Larroquette']",nan,3.92,https://letterboxd.com//film/the-texas-chain-saw-massacre/
The Exorcist,1973,William Friedkin,"['Ellen Burstyn', 'Linda Blair', 'Max von Sydow', 'Lee J. Cobb', 'Kitty Winn', 'Jack MacGowran', 'Jason Miller', ""William O'Malley"", 'Barton Heyman', 'Peter Masterson', 'Rudolf Schündler', 'Gina Petrushka', 'Robert Symonds', 'Arthur Storch', 'Thomas Bermingham', 'Vasiliki Maliaros', 'Titos Vandis', 'John Mahon', 'Wallace Rooney', 'Ron Faber', 'Donna Mitchell', 'Roy Cooper', 'Robert Gerringer', 'Mercedes McCambridge', 'Paul Bateson', 'Elinore Blair', 'William Peter Blatty', 'Mary Boylan', 'Dick Callinan', 'Show All…', 'Mason Curry', 'Toni Darnay', 'Eileen Dietz', 'Joanne Dusseau', 'Bernard Eismann', 'Beatrice Hunter', 'Yvonne Jones', 'Don LaBonte', 'Barton Lane', 'Ann Miles', 'John Nicola', 'Vincent Russell', 'Gerard F. Yates']",4,4.02,https://letterboxd.com//film/the-exorcist/
A Clockwork Orange,1971,Stanley Kubrick,"['Malcolm McDowell', 'Patrick Magee', 'Adrienne Corri', 'Michael Bates', 'Warren Clarke', 'James Marcus', 'Michael Tarn', 'Carl Duering', 'Paul Farrell', 'Miriam Karlin', 'Sheila Raynor', 'Aubrey Morris', 'Godfrey Quigley', 'Clive Francis', 'Richard Connaught', 'Pauline Taylor', 'Philip Stone', 'David Prowse', 'Michael Gover', 'Anthony Sharp', 'Margaret Tyzack', 'Gillian Hills', 'Carol Drinkwater', 'Virginia Wetherell', 'Katya Wyeth', 'George Coulouris', 'Pat Roach']",4,4.17,https://letterboxd.com//film/a-clockwork-orange/
Pipi Langkous Zet De Boel Op Stelten,1970,,nan,nan,3.46,https://letterboxd.com//film/pipi-langkous-zet-de-boel-op-stelten/
The Producers,1967,Mel Brooks,"['Zero Mostel', 'Gene Wilder', 'Dick Shawn', 'Kenneth Mars', 'Lee Meredith', 'Christopher Hewett', 'Andréas Voutsinas', 'Renée Taylor', 'Estelle Winwood', 'William Hickey', 'Barney Martin', 'Mel Brooks', 'Bill Macy', 'Frank Campanella', 'Josip Elic', 'David Patch', 'Shimen Ruskin', 'Bernie Allen', 'Robert Paget', 'Tucker Smith', 'Anne Ives', 'Amelie Barleon', 'Lisa Kirk', 'Nell Harrison']",3,3.78,https://letterboxd.com//film/the-producers/
Le Samouraï,1967,Jean-Pierre Melville,"['Alain Delon', 'François Périer', 'Nathalie Delon', 'Cathy Rosier', 'Michel Boisrond', 'Catherine Jourdan', 'Jean-Pierre Posier', 'Robert Favart', 'Jacques Leroy', 'Roger Fradet', 'Carlo Nell', 'Robert Rondo', 'André Salgues', 'André Thorent', 'Jacques Deschamps', 'Georges Casati', 'Jacques Léonard', 'Pierre Vaudier', 'Maurice Magalon', 'Gaston Meunier', 'Jean Gold', 'Georges Billy', 'Ari Aricardi', 'Guy Bonnafoux', 'Humberto Catalano', 'Carl Lechner', 'Maria Maneva']",4,4.17,https://letterboxd.com//film/le-samourai/
